4.495827405175980829e+01,1.938624937548955529e+01
8.768818632830777915e+01,6.289597898284166178e+01
1.935074614402283544e+01,1.129801334541567748e+01
5.768541965366472368e+01,3.080554231036235180e+01
1.004199802325407376e+01,-3.744766847478060434e+00
4.698512682325682022e+01,8.304833151792743706e+01
9.713362083658884671e+01,4.947809419931869002e+01
8.672063276871884341e+01,1.122314177027287485e+02
1.074113644844358895e+01,1.746518760115538527e+01
9.210345230440628939e+01,1.811582798827634520e+02
4.918994808821406650e+01,7.834828437887493635e+01
9.261994244262996290e+01,3.782838343222629618e+01
6.088167101947895787e+01,3.431131680889765168e+00
5.942074803957850548e+01,9.825748736535062733e+01
1.340823526615837480e+01,6.568846197480327831e+00
9.507728721300252062e+01,1.757980133298205203e+02
3.308713600921245046e+01,3.300229140421360796e+01
2.685115099484712786e+01,1.581113985091065155e+00
3.859819198549826780e+01,3.267272757472400002e+01
1.049842187461212895e+01,1.655236666445694382e+01
3.632885698564076904e+01,6.451708680523832129e+01
4.261956786028409283e+01,8.353482893265737630e+01
9.203124936263610323e+01,1.688819517566567185e+02
2.357605904294901578e-01,3.182058012111070311e-01
7.249277775496464926e+01,5.954718445144379757e+01
7.266431285713397870e+01,8.543723201067487594e+01
7.120344348841136650e+01,7.499056036851797558e+01
4.184390934952221386e+01,3.982087979740493466e+01
3.024197525033223144e+00,7.611977171455688307e+00
3.846018614775523758e+01,5.041266624086404846e+01
1.514636681128209617e+01,1.662012282306946886e+01
5.872486530776521363e+01,6.844933730356794399e+01
6.863902807314471488e+01,1.270813670989922741e+02
5.457854284742870021e+01,7.013822539646773180e+01
7.763357203398832951e+01,5.627368726871894467e+01
2.922388555992768744e+01,4.395470162343928422e+01
2.851638085386754007e+00,3.185058945898519678e+00
3.789490287375019051e+01,3.257942597723485534e+01
6.931657396989083963e+01,4.493129181500759017e-01
6.639209592316486663e+00,9.949329971387829374e+00
5.686793099565370113e+01,1.094644539145049862e+02
1.911674600585465811e+01,3.436821033786691260e+01
7.150277588833164444e+00,1.707757433801862845e+00
1.593718054533932449e+00,-1.274595975715638208e+00
4.701547690913409383e+01,5.945612002442985045e+01
4.941215711621715911e+00,2.875105315937017014e+00
6.681788330610233118e+01,6.781582438682787028e+01
4.140335042018501355e+01,2.220288011765002167e+01
7.717924081868174824e+01,1.146772605962895497e+01
8.140689733650984294e+01,4.813283183599117621e+01
8.440227706826271969e+01,2.425206822419293218e+01
2.482490119398864792e+01,8.384145015084557784e+00
6.527833482821837663e+01,8.295485783171670846e+01
9.569964118400471875e+01,3.635781693729246911e+01
4.035579627508892031e+01,8.226038783923567621e+01
4.362017064424457402e+01,2.274068812008555440e+01
5.239736926570873976e+01,2.724331767311686647e+01
7.945306982763628412e+01,1.002410179676171822e+02
3.261462253373704812e+01,8.521911412433167854e+00
7.480487511816707524e+01,9.291485602570168112e+01
4.947076337002312840e+01,8.496757162565164379e+01
3.964145843626663179e+01,6.940707649391481482e+01
4.867460819839782005e+01,1.025568079087745588e+01
4.939451604742749424e+01,5.356062536787677431e+01
5.328583658697058212e+01,7.422282123664324160e+01
3.506164726443028457e+00,3.949655449295566889e+00
9.356911388408435926e+01,1.162645746358351673e+01
5.454421834825606652e+01,1.093088587376101515e+02
4.114472493303933831e+00,-5.823943053256206426e-01
6.109505221018917354e+01,5.502581965841603306e+01
3.837903374085610864e+01,4.181390080633193840e+00
5.954672559178328584e+01,5.778563461211037477e+00
2.821234568910942997e+01,1.601823981046906198e+01
8.652230071515964482e+01,1.381006671480378145e+02
3.334764364635856015e+00,4.827862527815129923e+00
2.878976872859766445e+01,1.908916514568657163e+01
7.986044900168498373e+01,7.494551741360615438e+01
4.941599406894238200e+01,2.627712556253952414e+01
5.073187521757640184e+01,4.045682845973852437e+01
4.925600085864407873e+01,1.093028727609394579e+01
9.543846682548800686e+01,1.541889475090355290e+02
7.209765850345652893e+01,1.382539018500511645e+02
1.917083059076293239e+01,3.440361450011830691e+00
9.215148523644137413e+01,1.410465765326638632e+02
6.618113445892494440e+01,4.782201173625930579e+01
9.965608691993398338e+01,1.952416133398768068e+02
4.728460167880471943e+01,3.626628033817164720e+01
9.806646632532361707e+01,1.545207163916497564e+02
9.099782479900170529e+01,6.514181156617392787e+01
6.169845761764209158e+01,5.591339022622129562e+01
8.276044711099763163e+01,6.895189168415485881e+01
8.724443030471040750e-01,-2.864841893622103619e+00
2.134863329961704892e+01,3.485420635969197889e+01
5.335548823349467540e+01,5.120689830012784682e+01
6.281177308162555484e+00,7.746253491188710427e-01
2.554699845097847444e+01,2.836575810337714998e+01
3.955656279518228047e+01,7.233023978155245004e+01
5.001323010373541678e+01,3.631278890621854316e+01
5.365665316129675233e+00,6.215262051331826854e+00
6.330035055866501637e+01,1.120280573449036297e+02
1.369048712213022334e+01,1.456147883911949670e+01
4.712215477832123156e+01,5.286283028205139800e+01
8.626240959401998865e+00,1.880118760769173747e+01
6.372919710713037489e+01,6.462573576267844899e+00
8.711014222879676083e+01,1.371102159979481598e+02
7.526376336184486604e+01,3.286809557380429681e+01
4.839270600061180971e+01,4.903241889740556303e+01
1.255569930371439646e+01,2.003510565158400070e+01
6.118373773279605388e+01,1.190770075222617947e+02
8.425444837125650110e+01,4.492083431224842371e+01
8.582902758661958842e+01,1.465971036308807811e+02
9.791081224182319431e+01,1.778130656032566037e+02
4.300204483181657622e+01,-3.796450612137773906e+00
3.481549225440153350e+01,6.605316411245411246e+01
6.148061561457679147e+01,1.254268444857520848e+02
2.639935387203461303e+01,1.977012841100060569e+01
5.385244429171183356e+01,8.374725681844996927e+01
8.762777548593550137e+01,4.427307926621200096e+01
1.442542598823856004e+01,1.471633916941267195e+01
9.654933568260688048e+01,1.077078598051861746e+02
5.388702935253746062e+01,2.280456781291518453e+01
9.482603203979846285e+01,4.808889342153373292e+01
2.816249328839895938e+01,3.187606135520229422e+00
3.428628528825231569e+01,2.770245314332683151e+01
8.460064982255028099e+01,1.859346622392634529e+01
3.491166692559035312e+01,6.532624818197049876e+01
3.403917993840877187e+01,3.723511160015993937e+01
3.628388509263915296e+01,4.454367358322907933e+01
9.550895940334730483e+01,8.105475300108302861e+01
2.965759299246477809e+01,2.309293620723405027e+01
5.029709751141187013e+01,5.851112710135583939e+01
6.962999176762279774e+01,1.359805188090860781e+02
1.444463801577033912e+00,5.011400280950645048e+00
7.663901587234408908e+01,8.806718462773866918e+01
2.533076029130253559e+01,1.888885807588676613e+01
8.298903085856427708e+01,6.305161107859741065e+01
6.844586716810481164e+01,9.130454554375360487e+01
7.526345462699029554e+01,1.368914179387546710e+02
3.530656002402393767e+01,2.538478094318039524e+01
9.378758125598106687e+01,3.410068955338950758e+01
1.637861547476592250e+01,3.592497057079186540e+00
1.964233151378055453e+01,1.158310829360505778e+01
2.936169166121903729e+01,2.623527570330955783e+01
6.793916483460850486e+01,1.200113369734525151e+02
6.175888627298018463e+01,1.099786769993329898e+02
5.812242776578643344e+01,7.683251085975702210e+01
2.825240888058197086e+01,4.506025389601185793e+01
6.100130884665207986e+01,4.326040189317788531e+01
4.796152022084741162e+01,4.085704942129676276e+00
6.705900598332648599e+01,1.017770795775155790e+02
4.914570675812422706e+01,5.774255354115005190e+01
3.710823362533344216e+00,-1.052666250236236278e+00
7.106624632536544084e+01,4.395659350599913040e+01
4.279791341718419773e+01,3.248284023464685788e+01
7.161941010954664932e+01,6.990274266781641188e+01
9.007870141888584925e+00,3.634401920153525367e+00
3.235316846381275013e+01,2.835941518007659568e+01
5.496640504699668028e+00,7.324811954455541674e+00
9.011665981392962976e+01,7.616520946931241554e+01
3.282688846732272481e+01,5.167475083153916238e+00
2.295840636292242465e+01,2.344633159823347057e+01
1.349779103749293441e+00,4.886964234273595054e+00
6.933371139683508488e+01,1.027917411165760626e+02
2.134135871240411220e+01,3.177432083792153605e+01
2.396476414013438827e+01,2.210781127231702925e+01
1.609337380860749178e+01,7.507614422129949894e+00
6.589891596548447694e+01,9.242112926696177055e+01
1.396167404619972352e+01,1.384713536928752475e+01
1.422955422861644692e+01,1.933192157378861964e+01
7.793133379652253723e+01,7.997809300625209517e+01
3.751628510255432758e+01,1.685544113289971335e+01
5.996189627459953897e+01,9.584436940977289510e+01
9.821956549409219406e+01,1.725042716495871389e+02
8.795516941277074352e+01,1.228594873466261674e+02
6.694340979142485537e+01,6.539856505034211409e+01
2.236761389735392314e+01,2.356578768802486223e+01
2.900331921280221437e+01,5.402574846592892044e+01
3.866835313212917669e+01,5.515868445760843741e+01
7.854723247066232261e+01,8.204424326600330630e+01
9.309783048225495072e-01,-1.658739648135837186e+00
7.627352538472798038e-01,9.139831005429335242e-01
7.969799072031835685e+00,7.071200347652256468e+00
6.216446971838004742e+01,4.817355873986979731e+01
7.740395596927140964e+00,6.574947796229544394e+00
5.858316069004919768e+01,1.062301829959827160e+02
6.269220731841135574e+01,5.621647644841651470e+01
7.278507709408242476e+01,1.419461484885068785e+02
3.321475731878336290e+01,4.897404585775619523e+01
4.055613029965366323e+00,3.802843907463956619e+00
1.460937340079824232e+01,2.208231725882680863e+01
8.579558818162728073e+01,6.559014294579213811e+01
9.337666965838518252e+01,1.343403992439362185e+02
9.047878973611133802e+01,9.502116855288672070e+01
1.121437326728131900e+01,-3.975793087117597935e+00
6.645673887100373634e+01,1.160093100062281337e+02
2.744845012970198450e+00,5.350513117106366678e+00
9.241108088834091916e+01,2.754280039464292429e+01
1.858981488297134632e+01,3.280796600094586069e+01
9.779437201061428198e+01,3.923942073451770085e+01
6.271523569975786216e+01,3.960854869582124138e+01
7.082890721123217759e+01,6.634333563971918579e+01
5.664668778205397359e+01,1.087827927843815417e+02
9.210391396090156491e+01,1.125453807642348281e+01
3.176162535774292905e+01,4.395476867118174624e+01
3.778528915092081775e+01,2.309700492035354458e+01
4.439570096397345367e+01,4.895245388773966866e+00
4.249127841930404514e+01,1.306567141457743375e+01
4.271390050165025798e+01,8.345471271153126480e-01
1.498897865865968981e+01,1.654948563370587422e+01
2.672149855301556443e+01,3.076038513822092568e+01
8.252762857439854827e+00,7.705839698151143224e+00
9.158206671118099962e+01,7.246805455220030012e+01
2.768606199368839338e+00,8.321641244029152062e+00
7.566413831824577585e+01,1.057268451077351159e+02
6.016489896900672818e+01,3.060060260343998451e+01
4.140609494277148883e+01,5.495386541906277245e+01
7.737825151938427126e+00,1.402085830682701761e+01
4.798696558331594275e+01,7.262252933984768788e+01
